"mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","peak_mzmin","peak_mzmax","peak_rtmin","peak_rtmax"
102.054944531605,102.054832139463,102.127701339609,772.404,705.921,828.314,52,102.054794311523,102.127784729004,696.428,864.653
102.054934877979,101.984129887832,102.127716900863,906.375,837.251,1051.64,68,101.984062194824,102.127746582031,824.589,1059.83
102.091289244587,102.054891328959,102.091414334235,478.2305,425.16,506.472,60,102.054794311523,102.091506958008,402.072,567.638
103.086548046422,103.058226149307,103.124668258145,1231.03,1160.91,1394.81,39,103.058181762695,103.124740600586,1157.1,1400.24
103.021201946844,103.021133663247,103.086548848024,307.362,279.929,482.752,39,103.021057128906,103.086639404297,270.682,486.54
103.054161075312,103.054103959488,103.094720120637,602.803,543.615,632.964,29,103.054046630859,103.094825744629,538.325,637.97
104.089872365581,103.955449650994,104.106931042633,1230.93,1179.72,1283.14,66,103.955299377441,104.106941223145,1148.05,1287.27
104.070587653929,103.955243171137,104.134625037381,129.921,4.31951,220.45,93,103.955192565918,104.134841918945,0.105111,308.546
104.070608828707,104.042589656298,104.106992993241,421.6115,311.512,535.658,174,104.042373657227,104.107086181641,305.222,543.615
104.070551018071,104.043171217713,104.107016176837,665.979,550.022,736.114,132,104.043067932129,104.107124328613,474.134,748.305
104.106908926292,104.070548594152,104.218874212484,1128.155,1070.99,1176.65,62,104.070495605469,104.218887329102,1034.16,1190
104.07054954179,104.042416086515,104.106998778548,819.669,752.319,1022.49,93,104.042236328125,104.107048034668,720.039,1027.62
105.036849060966,105.036822453544,105.03695748165,441.998,365.942,448.591,29,105.036773681641,105.036987304688,357.056,459.838
105.110304450962,105.04220482207,105.139161019308,1177.72,1100.12,1352.31,242,105.042167663574,105.139305114746,1085.61,1356.19
105.073906235174,105.042258490434,105.110405944255,792.799,640.454,860.126,121,105.042114257812,105.110549926758,614.079,865.091
105.069828686717,105.042286499089,105.073940537256,240.977,109.124,335.301,92,105.042205810547,105.07396697998,84.8249,344.136
105.073944827479,105.042303386085,105.110405916925,424.472,340.098,447.051,67,105.042282104492,105.110488891602,303.321,454.723
106.111202187707,106.086179530568,106.113694097356,1135.19,1064.12,1258.36,163,106.086082458496,106.113784790039,1031.46,1275.44
106.074759088191,106.045625095361,106.086241797005,828.853,770.717,913.905,57,106.045524597168,106.086372375488,765.64,943.151
106.049848794378,106.045659932892,106.086232660772,614.8345,559.312,716.381,32,106.045593261719,106.086357116699,542.82,720.15
106.08623003518,106.086216167912,106.086249927131,1000.77,959.569,1038.24,27,106.086135864258,106.086349487305,901.858,1109.1
106.073151612479,106.045633885173,106.073246953908,239.556,131.028,347.049,32,106.045486450195,106.073356628418,127.256,350.796
107.085443706526,106.971505222264,107.085577639911,269.3315,175.865,380.005,116,106.971450805664,107.08568572998,168.054,383.811
107.060322554723,106.971493583873,107.085559207801,447.679,387.844,518.388,45,106.971450805664,107.085746765137,370.743,528.771
107.070243297562,106.971525677765,107.070357444823,690.243,683.999,708.605,21,106.971466064453,107.070411682129,678.909,720.15
107.049063689773,107.049023704485,107.049187582928,599.8835,570.272,610.047,28,107.048873901367,107.049263000488,566.559,628.915
108.044331249437,108.044279414907,108.044439771921,443.501,358.746,485.405,46,108.04419708252,108.044486999512,345.709,488.73
109.028397845041,109.028271455604,109.076032721634,850.636,737.792,960.477,46,109.02823638916,109.07608795166,735.277,964.532
109.101153966733,109.064692871126,109.271310284769,263.942,169.801,349.642,98,109.064552307129,109.271362304688,164.374,379.069
109.07601567296,109.047679146103,109.101259038648,429.444,355.681,444.361,67,109.047546386719,109.101318359375,295.189,457.579
110.060038190154,110.042951447505,110.081184712181,581.749,575.804,636.29,31,110.042861938477,110.081237792969,477.012,646.418
110.07125336083,110.060018488227,110.071354477564,863.785,781.04,1012.95,136,110.059928894043,110.071418762207,731.206,1108.85
110.060056695576,110.05995571983,110.104548621222,385.772,237.523,513.293,115,110.059875488281,110.104637145996,228.285,556.25
111.055298775543,111.043991634276,111.116822747631,398.545,294.311,522.296,253,111.043937683105,111.116928100586,260.909,553.336
111.055266413496,111.043933349768,111.063433673653,567.004,522.844,613.316,81,111.043769836426,111.0634765625,503.711,618.41
111.080456572972,111.043985660866,111.116845717487,248.6455,201.788,290.842,88,111.043930053711,111.116958618164,190.039,318.193
111.055256358901,111.043962512536,111.116850329665,684.164,615.769,751.299,125,111.043754577637,111.116912841797,580.353,775.98
111.055266144818,111.043892090449,111.116832275688,806.9555,757.985,912.243,84,111.043792724609,111.116897583008,751.299,917.303
112.05864560705,112.01804531885,112.087274246172,685.319,561.378,782.433,213,112.017875671387,112.087295532227,526.071,791.066
112.086873001722,112.039290778057,112.086936022419,830.8385,782.94,910.449,86,112.039199829102,112.08699798584,745.331,920.263
112.075624381613,112.03924404548,112.120160013244,392.5635,227.348,480.466,106,112.039176940918,112.120239257812,221.177,520.786
112.050466293163,112.039196752651,112.075743149195,516.136,483.993,559.973,51,112.039161682129,112.075782775879,477.883,584.803
112.931150962098,112.931095433372,112.931192906273,894.861,864.969,944.787,62,112.930999755859,112.931259155273,853.363,949.141
113.034521121049,113.023208424132,113.040097769637,487.49,428.361,506.552,47,113.023071289062,113.040367126465,424.62,520.411
113.034505521614,113.034391290136,113.034663645847,585.261,577.778,679.559,28,113.034339904785,113.034721374512,554.353,681.649
113.081398863324,113.059595465901,113.107286120427,832.493,740.953,1003.68,108,113.059448242188,113.107307434082,738.477,1008.74
113.070836935348,113.053812844064,113.107273079223,496.0965,367.363,557.327,80,113.053749084473,113.107421875,360.786,563.855
113.053823952098,113.047469880598,113.070928462296,616.19,560.614,636.147,54,113.047424316406,113.071029663086,555.481,651.58
113.053794090792,113.047429025855,113.107311934608,685.3225,682.21,707.483,38,113.047386169434,113.107398986816,668.785,711.088
114.10256794096,114.054964777424,114.127787046586,1088.17,989.879,1178.58,69,114.054931640625,114.127899169922,922.403,1182.76
114.102554812749,114.054878915382,114.102611031603,788.58,748.953,869.01,43,114.054656982422,114.103034973145,692.014,925.037
114.054979912138,114.0548008148,114.102758917793,712.242,677.604,739.983,39,114.054702758789,114.103019714355,661.981,765.385
114.054995111268,114.054880272623,114.106580766195,465.009,226.412,566.307,199,114.054756164551,114.106712341309,220.055,571.434
114.06617809093,114.054851985593,114.102688698422,611.146,573.278,671.263,74,114.054786682129,114.10279083252,540.332,685.928
115.075233882399,115.038853272259,115.122960333829,463.76,331.311,547.487,111,115.038734436035,115.123054504395,295.552,596.888
115.086533440372,115.038955054509,115.122883350557,635.123,574.12,707.349,69,115.038902282715,115.122940063477,563.855,720.15
115.086554069797,115.038868601679,115.105919284612,825.771,735.518,857.053,46,115.038703918457,115.10604095459,730.539,862.386
115.086614451866,115.050230088943,115.131053554452,1108.1,1052.52,1208.43,30,115.050178527832,115.13109588623,1028.88,1293.58
116.034154770156,116.00177955752,116.038463190861,807.284,715.671,881.815,21,116.00171661377,116.038650512695,706.766,897.176
116.070601556091,116.052807131419,116.107077780569,437.073,358.167,566.399,66,116.052711486816,116.10717010498,352.998,592.501
116.081788959371,116.070544908863,116.10699420248,1008.38,953.547,1181.95,121,116.070495605469,116.107109069824,929.289,1198.71
116.070561110291,116.07044314154,116.143335416462,789.635,714.837,894.953,103,116.07039642334,116.143409729004,664.837,899.932
117.054565830023,117.05419427098,117.102269298862,475.039,405.646,518.341,68,117.054161071777,117.102386474609,381.563,558.553
117.054585356288,117.054418828276,117.10224308187,557.0835,550.098,641.698,34,117.054328918457,117.102310180664,529.106,646.704
117.073768255878,117.054420208598,117.138466138289,768.658,667.72,1025.47,181,117.054298400879,117.13850402832,663.951,1030.73
117.090949280868,117.054565052427,117.10227451249,278.656,197.642,353.666,41,117.054481506348,117.102355957031,190.845,384.189
118.077038875959,118.050859694611,118.12257289703,732.297,548.181,935.635,358,118.05061340332,118.122673034668,484.707,940.718
118.086190020034,118.032020827655,118.086330828363,404.551,287.183,533.329,147,118.031959533691,118.086372375488,276.311,537.941
118.086183813044,118.074744584774,118.122566170938,1056.77,957.539,1233.17,56,118.074691772461,118.122711181641,716.7,1241.29
118.086197120734,118.065044949429,118.122630503425,121.1335,4.23481,179.402,46,118.064956665039,118.122817993164,0.108682,270.516
119.089440353106,119.04911674321,119.124133359677,662.2645,599.971,764.403,116,119.049011230469,119.124366760254,593.776,770.429
119.06037928685,119.048931020558,119.089648235218,269.391,232.095,516.849,99,119.048789978027,119.089859008789,182.185,546.871
120.086752630517,120.044999126723,120.115689256058,648.888,546.779,706.392,139,120.044799804688,120.115859985352,532.686,716.398
120.047799409929,120.047703518376,120.101971628761,305.846,166.211,420.108,152,120.04761505127,120.102066040039,80.0939,423.891
120.065518324823,120.065356250315,120.102007568751,805.423,732.494,958.234,126,120.065284729004,120.102096557617,724.765,985.543
120.065480856473,120.044352961557,120.101951205731,474.3665,425.855,538.648,52,120.044235229492,120.101997375488,420.838,579.96
120.023596469166,120.023548278462,120.10189426073,1361.84,1278.56,1435.11,37,120.023452758789,120.101913452148,1269.78,1438.73
121.039536025141,120.972181057582,121.07602403134,1050.82,921.359,1196.38,91,120.972076416016,121.076110839844,900.867,1204.39
121.064828639789,121.058916649967,121.100190378087,587.978,429.622,660.062,129,121.058860778809,121.100402832031,420.63,674.607
121.064754819018,121.064732184233,121.101062902853,132.542,4.23481,200.046,117,121.064712524414,121.101142883301,0.104815,242.066
121.064826098986,121.051055385142,121.101214985528,268.487,218.275,366.525,91,121.050918579102,121.101318359375,192.637,378.657
121.064754864168,121.06468425875,121.068864674569,795.5025,736.475,913.681,80,121.064437866211,121.068984985352,672.712,927.119
122.060012913762,122.059914900083,122.096422863185,435.674,383.866,471.645,32,122.05973815918,122.096466064453,377.476,478.003
122.068061484256,121.966136884517,122.081190477676,791.708,738.43,867.528,47,121.96607208252,122.081245422363,715.123,868.785
122.073062776048,122.059977341769,122.096447171539,1212.05,1099.79,1347.21,116,122.059883117676,122.096565246582,1094.53,1371.14
122.068119241607,122.043465899508,122.096448206263,223.308,88.744,382.313,174,122.043273925781,122.096542358398,21.7795,462.682
122.06814191049,122.059952703562,122.087531673239,564.7555,480.203,645.523,94,122.059860229492,122.087600708008,455.851,648.043
122.06337771902,122.059968476398,122.096356693456,996.359,980.964,1082.04,50,122.059837341309,122.09644317627,974.171,1114.01
123.071436054597,122.945421167858,123.099755288729,141.489,6.8487,198.731,110,122.945388793945,123.09992980957,1.60595,238.842
123.091589212698,123.043987490811,123.116833666116,415.526,329.443,525.399,139,123.043846130371,123.116912841797,325.517,530.398
123.099785394339,123.043958453341,123.116867909327,265.36,203.621,322.666,93,123.043830871582,123.116966247559,199.21,379.909
123.055203666304,123.04394042588,123.091689769396,746.44,718.926,837.251,29,123.04386138916,123.091796875,715.193,840.97
124.039308817712,123.971486845764,124.04139701243,355.408,276.544,543.59,144,123.971389770508,124.041496276855,264.953,555.09
124.039297813285,124.039200811847,124.041487575537,747.715,729.858,880.869,47,124.039093017578,124.041625976562,723.125,910.318
124.070148696943,124.021931117956,124.095015045117,1208.885,1132.41,1266.21,52,124.021850585938,124.095062255859,1128.52,1270.15
124.075695574387,124.04674241798,124.086951356653,426.395,306.75,604.874,121,124.046669006348,124.087104797363,264.994,609.823
124.05865498692,124.058593492081,124.075724755938,1316.87,1268.25,1352.51,40,124.058494567871,124.07576751709,1257.57,1358.09
124.999460629349,124.999032353197,125.037943036974,776.479,669.71,880.438,33,124.998992919922,125.038093566895,664.499,888.12
125.059688846362,125.04256841882,125.107488411371,432.4215,369.709,639.098,122,125.042495727539,125.107543945312,294.136,653.016
125.059712476828,125.042587125804,125.09617385663,311.005,233.046,365.339,105,125.04248046875,125.096313476562,192.314,388.867
125.107276971812,125.042516631456,125.107427547143,750.0035,673.765,868.237,50,125.042388916016,125.107688903809,667.516,918.76
126.054994934407,126.016116241942,126.102537272305,435.452,368.025,459.038,58,126.015968322754,126.102561950684,324.03,493.983
126.066173254557,126.054897900866,126.104894626246,564.751,494.032,696.461,111,126.054611206055,126.105171203613,456.949,701.534
126.0662033783,126.066100610956,126.091377012901,803.361,757.419,861.011,25,126.065849304199,126.091453552246,753.67,864.969
127.038910986717,127.015373046111,127.039034133153,472.193,208.823,633.81,157,127.015228271484,127.039138793945,202.988,645.18
127.086534120279,127.038868377946,127.123070984573,821.569,752.99,918.602,91,127.03865814209,127.123138427734,727.926,926.771
127.050252414072,127.050000890109,127.111729373197,434.783,335.001,502.933,162,127.049919128418,127.111877441406,327.959,525.013
127.063288256758,127.050044304068,127.072634615231,560.614,517.729,610.225,54,127.049957275391,127.072715759277,513.985,628.933
127.075394819133,127.075148779675,127.122930650482,250.104,156.964,322.654,67,127.074996948242,127.123001098633,78.2266,383.71
127.097657820818,127.049966499281,127.123060727736,670.43,618.176,737.654,63,127.049819946289,127.123153686523,582.837,748.905
128.081776350829,128.042181759948,128.143345223028,835.522,761.727,1018.29,145,128.042053222656,128.1435546875,749.089,1020.82
128.07057834815,128.042293809817,128.107070198712,679.056,605.084,748.305,109,128.042251586914,128.107162475586,584.073,755.722
128.070574983859,128.042163956277,128.118167242974,437.935,228.285,589.081,308,128.042068481445,128.118225097656,223.123,598.48
128.953430662452,128.953411700533,128.953484589135,105.368,9.36377,274.324,81,128.953399658203,128.953536987305,0.109193,278.358
129.073912895425,128.953431827522,129.110386250292,440.1,352.532,512.862,79,128.953399658203,129.110488891602,300.232,528.197
129.065809604477,128.953443809313,129.102191708387,569.878,526.676,577.631,34,128.953414916992,129.102264404297,409.69,599.384
129.074083176469,129.054478022341,129.138603869167,801.881,698.397,900.011,207,129.054336547852,129.138702392578,690.007,910.552
129.065870007405,129.054584931627,129.113435295748,642.92,606.508,680.203,44,129.054412841797,129.113510131836,565.845,718.896
129.090903306885,129.05452733484,129.138579056564,264.055,119.285,351.753,61,129.054336547852,129.138656616211,37.4928,368.011
130.097430298541,130.049798342001,130.15902043039,816.98,728.782,1035.5,301,130.049728393555,130.159103393555,702.675,1114.08
130.086218156527,130.045302289988,130.159252734567,670.366,598.412,723.486,134,130.045059204102,130.159408569336,590.527,727.208
130.049909506125,130.049791483455,130.159063560156,554.017,480.303,595.36,96,130.049774169922,130.159103393555,425.612,646.364
130.086291452306,129.95681570356,130.159045190286,311.4075,196.886,382.605,106,129.956680297852,130.159118652344,191.75,441.289
130.086252751433,130.04982003684,130.159145569614,428.788,387.781,478.081,53,130.049758911133,130.159194946289,374.603,485.543
131.100774795961,130.966502636904,131.129171380965,805.362,738.535,925.187,262,130.966461181641,131.129257202148,683.315,946.394
131.08956548174,131.081338441352,131.162513580698,704.839,668.217,708.605,53,131.081314086914,131.162582397461,547.661,751.751
131.117896153561,131.081485417828,131.154286388609,1135.91,1069.93,1222.52,71,131.081405639648,131.154434204102,1014.18,1241.13
131.08551036387,130.957691037836,131.162381986985,253.968,155.083,299.989,49,130.957565307617,131.162551879883,79.512,303.935
131.154205652579,130.96655892231,131.162375527124,991.709,957.794,1056.03,50,130.966445922852,131.162628173828,873.989,1070.98
131.053189281231,131.046856646042,131.16239927948,587.345,517.226,651.58,108,131.046646118164,131.16259765625,481.146,658.03
131.070332472092,131.04905079823,131.117999400089,455.5055,382.313,512.9,96,131.048950195312,131.118103027344,379.79,567.166
132.101867076555,132.052197905382,132.141811353122,704.018,535.175,771.291,318,132.052108764648,132.141952514648,525.22,826.222
132.113073214863,132.054086151015,132.138273476031,820.874,773.819,974.232,221,132.054000854492,132.13835144043,689.5,1048.01
132.132434414911,132.065447095393,132.157646373695,1057.3,976.226,1246.15,83,132.065383911133,132.15771484375,907.57,1248.94
132.101865767922,132.044369069812,132.101957851313,424.62,370.951,464.045,31,132.044235229492,132.102066040039,362.648,482.971
133.031705615575,133.031609836705,133.031821049299,668.043,663.951,704.868,22,133.031463623047,133.031875610352,658.953,706.108
133.068915182335,133.049383274098,133.116568877069,748.905,680.127,892.538,139,133.049240112305,133.116729736328,668.908,897.538
133.105196289158,133.049433515295,133.107880905064,636.452,580.353,670.43,57,133.049346923828,133.107925415039,572.929,706.244
133.101135543748,133.060684790095,133.105388840987,334.595,202.988,446.971,115,133.060562133789,133.10546875,200.273,453.48
133.097104401915,133.049195721844,133.097172124489,492.311,463.92,530.799,28,133.049087524414,133.097320556641,459.964,534.519
133.097100386626,133.068726257494,133.135774092094,1108.05,1028.18,1215.71,32,133.068664550781,133.135864257812,1024.15,1219.77
134.096396251772,134.059979876774,134.117510728942,1160.035,1020.07,1282.38,78,134.05989074707,134.117584228516,1013.49,1289.08
134.071167297064,134.059933314899,134.117470343431,424.29,279.653,554.124,151,134.059768676758,134.117568969727,269.399,558.95
134.081098873513,134.044600525981,134.117483068306,784.527,698.772,913.681,122,134.044525146484,134.117538452148,689.869,916.207
135.116724455172,135.080319349301,135.116874832686,259.668,229.021,297.449,73,135.080169677734,135.116989135742,192.187,392.566
135.055262996712,135.044027439715,135.11687068465,373.3255,302.22,462.495,140,135.043899536133,135.116958618164,286.064,464.974
135.084407086553,135.047316974545,135.084518985029,741.2875,733.277,843.526,36,135.047225952148,135.084823608398,728.622,852.364
136.112090367542,136.061815538545,136.112207826281,36.5483,3.00474,190.566,63,136.061798095703,136.112319946289,0.102513,195.831
136.06187349416,136.061703823692,136.075770259231,729.763,681.377,830.589,40,136.0615234375,136.075912475586,594.127,835.575
136.075704378513,136.075656817617,136.112081192556,1139.96,1007.87,1197.71,43,136.075531005859,136.112167358398,989.705,1207.28
136.061758697883,136.042609177505,136.105350965341,565.748,506.488,670.413,97,136.042556762695,136.105606079102,493.153,680.341
136.061769381178,136.050519009563,136.103419699292,433.7215,353.981,500.07,84,136.050476074219,136.103652954102,345.467,522.852
136.075699252037,136.061642616243,136.124667781742,284.6005,262.528,349.455,42,136.061614990234,136.124755859375,257.208,415.035
137.059732861057,137.02662942079,137.132453521854,434.048,342.894,504.349,205,137.0263671875,137.132629394531,247.345,549.051
137.107285555526,136.930453728413,137.107349788277,845.7255,796.682,914.211,28,136.930389404297,137.107482910156,761.36,919.32
137.079044925937,136.949763085306,137.107316559593,1155.23,1024.9,1283.67,41,136.949630737305,137.107421875,1015.57,1290.27
137.096028063674,137.059633774814,137.132525417912,268.361,232.248,338.23,131,137.059478759766,137.132720947266,168.533,378.657
137.058876307409,137.045630414077,137.088147933801,569.9915,528.174,642.24,130,137.045547485352,137.088165283203,495.355,649.013
137.980204341073,137.980147950607,137.983370541782,893.226,862.454,944.787,39,137.980041503906,137.983535766602,853.363,950.068
138.09130406402,138.054887728794,138.127777161922,377.859,265.609,467.09,98,138.054824829102,138.127899169922,256.099,484.11
138.091258396004,138.042733765973,138.099608857074,572.1885,474.223,674.607,200,138.042526245117,138.099990844727,443.236,689.003
138.054935951328,138.052460499421,138.097894177143,712.7135,674.907,798.397,72,138.052337646484,138.09797668457,660.485,800.88
139.050134102509,138.919363131525,139.122942764389,880.438,781.04,984.795,49,138.919189453125,139.123092651367,775.786,1027.95
139.075374829389,139.050035159184,139.122985576391,268.03,103.174,362.142,108,139.049957275391,139.123031616211,99.3421,400.647
139.058167577808,139.050032807906,139.101289448665,677.5735,632.139,756.264,56,139.04997253418,139.101516723633,629.481,761.27
139.086575979503,139.050044786018,139.122967114871,569.645,489.622,630.211,85,139.049987792969,139.123184204102,467.492,645.959
